set,size,prediction,label,concurrent_nodes
test,2.0,2.0,2.0,42.0
test,2.0,2.0,2.0,38.0
test,3.0,3.0,3.0,6.0
test,3.0,3.0,3.0,27.0
test,2.0,2.0,2.0,27.0
test,2.0,2.0,3.0,23.0
test,3.0,3.0,3.0,30.0
test,2.0,2.0,2.0,15.0
test,4.0,3.0,2.0,32.0
test,4.0,3.0,3.0,27.0
test,2.0,2.0,1.0,19.0
test,3.0,3.0,3.0,31.0
test,4.0,3.0,3.0,36.0
test,4.0,3.0,3.0,18.0
test,4.0,3.0,2.0,24.0
test,4.0,3.0,3.0,31.0
test,2.0,2.0,2.0,25.0
test,2.0,2.0,3.0,17.0
test,3.0,3.0,7.0,20.0
test,2.0,2.0,2.0,28.0
test,3.0,3.0,3.0,26.0
test,3.0,3.0,3.0,30.0
test,4.0,3.0,3.0,25.0
test,2.0,2.0,2.0,14.0
test,2.0,2.0,2.0,25.0
test,2.0,2.0,2.0,18.0
test,6.0,3.0,3.0,23.0
test,6.0,3.0,3.0,21.0
test,3.0,3.0,3.0,27.0
test,2.0,2.0,2.0,24.0
test,2.0,2.0,3.0,27.0
test,2.0,2.0,2.0,24.0
test,3.0,3.0,3.0,20.0
test,2.0,2.0,2.0,22.0
test,2.0,2.0,2.0,22.0
test,4.0,3.0,3.0,29.0
test,3.0,3.0,3.0,30.0
test,4.0,3.0,3.0,23.0
test,4.0,3.0,3.0,13.0
test,3.0,3.0,3.0,27.0
test,3.0,3.0,3.0,16.0
test,4.0,3.0,2.0,24.0
test,4.0,3.0,3.0,19.0
test,2.0,2.0,2.0,29.0
test,3.0,3.0,3.0,24.0
test,3.0,3.0,3.0,17.0
test,2.0,2.0,1.0,28.0
test,2.0,3.0,3.0,28.0
test,4.0,3.0,3.0,38.0
test,3.0,3.0,3.0,22.0
test,4.0,3.0,3.0,29.0
test,4.0,3.0,3.0,25.0
test,3.0,3.0,3.0,30.0
test,2.0,2.0,2.0,21.0
test,3.0,3.0,3.0,25.0
test,2.0,2.0,3.0,10.0
test,2.0,2.0,2.0,20.0
test,3.0,3.0,3.0,15.0
test,3.0,3.0,3.0,42.0
test,3.0,3.0,3.0,24.0
test,3.0,3.0,3.0,17.0
test,2.0,2.0,5.0,29.0
test,2.0,2.0,2.0,34.0
test,3.0,3.0,3.0,26.0
test,2.0,2.0,2.0,24.0
test,2.0,2.0,2.0,12.0
test,4.0,3.0,3.0,24.0
test,5.0,3.0,9.0,33.0
test,2.0,2.0,3.0,37.0
test,2.0,2.0,2.0,42.0
test,2.0,2.0,2.0,31.0
test,2.0,2.0,2.0,20.0
test,4.0,3.0,3.0,27.0
test,4.0,3.0,3.0,14.0
test,3.0,3.0,3.0,24.0
test,3.0,3.0,3.0,40.0
test,3.0,3.0,3.0,22.0
test,4.0,3.0,3.0,27.0
test,3.0,3.0,3.0,45.0
test,2.0,2.0,2.0,22.0
test,3.0,3.0,3.0,22.0
test,3.0,3.0,3.0,30.0
test,6.0,3.0,3.0,22.0
test,2.0,2.0,2.0,29.0
test,3.0,3.0,3.0,30.0
test,2.0,2.0,2.0,33.0
test,3.0,3.0,3.0,33.0
test,2.0,2.0,2.0,22.0
test,3.0,3.0,3.0,35.0
test,2.0,2.0,2.0,36.0
test,2.0,2.0,2.0,40.0
test,2.0,2.0,2.0,42.0
test,3.0,3.0,8.0,18.0
test,4.0,3.0,3.0,42.0
test,4.0,3.0,3.0,48.0
test,3.0,3.0,3.0,20.0
test,2.0,2.0,2.0,29.0
test,2.0,2.0,2.0,28.0
test,3.0,3.0,3.0,23.0
test,3.0,3.0,3.0,13.0
test,2.0,2.0,2.0,12.0
test,2.0,2.0,2.0,21.0
test,3.0,3.0,3.0,19.0
test,3.0,3.0,3.0,37.0
test,2.0,2.0,3.0,29.0
test,3.0,3.0,5.0,23.0
test,3.0,3.0,3.0,27.0
test,4.0,3.0,3.0,26.0
test,3.0,3.0,3.0,17.0
test,4.0,3.0,3.0,22.0
test,6.0,3.0,3.0,40.0
test,2.0,2.0,2.0,29.0
test,2.0,2.0,2.0,23.0
test,2.0,2.0,2.0,24.0
test,4.0,3.0,3.0,16.0
test,3.0,3.0,5.0,21.0
test,2.0,2.0,2.0,20.0
test,2.0,2.0,2.0,45.0
test,2.0,2.0,2.0,18.0
test,2.0,2.0,3.0,26.0
test,2.0,2.0,2.0,31.0
test,2.0,2.0,2.0,35.0
test,3.0,3.0,3.0,36.0
test,3.0,3.0,3.0,23.0
test,3.0,3.0,3.0,31.0
test,3.0,3.0,3.0,33.0
test,3.0,3.0,2.0,12.0
test,3.0,3.0,3.0,22.0
test,2.0,2.0,2.0,27.0
test,3.0,3.0,3.0,28.0
test,4.0,3.0,3.0,11.0
test,2.0,2.0,2.0,18.0
test,2.0,2.0,3.0,38.0
test,4.0,3.0,2.0,27.0
test,3.0,3.0,3.0,27.0
test,3.0,3.0,3.0,29.0
test,2.0,2.0,2.0,28.0
test,2.0,2.0,2.0,30.0
test,4.0,3.0,8.0,29.0
test,3.0,3.0,3.0,36.0
test,3.0,3.0,5.0,25.0
test,3.0,3.0,3.0,25.0
test,2.0,2.0,2.0,16.0
test,2.0,2.0,2.0,21.0
test,2.0,2.0,2.0,18.0
test,3.0,3.0,3.0,21.0
test,2.0,2.0,2.0,33.0
test,2.0,3.0,5.0,43.0
test,4.0,3.0,5.0,34.0
test,2.0,2.0,2.0,21.0
test,2.0,2.0,1.0,36.0
test,2.0,2.0,2.0,25.0
test,4.0,3.0,3.0,19.0
test,2.0,2.0,2.0,27.0
test,5.0,3.0,5.0,21.0
test,3.0,3.0,3.0,17.0
test,4.0,3.0,9.0,33.0
test,3.0,3.0,3.0,19.0
test,3.0,3.0,3.0,32.0
test,2.0,2.0,2.0,26.0
test,3.0,3.0,5.0,25.0
test,3.0,3.0,2.0,51.0
test,3.0,3.0,3.0,19.0
test,3.0,3.0,3.0,34.0
test,2.0,2.0,2.0,34.0
test,4.0,3.0,2.0,25.0
test,4.0,3.0,3.0,45.0
test,2.0,2.0,2.0,36.0
test,3.0,3.0,3.0,23.0
test,4.0,3.0,3.0,20.0
test,2.0,2.0,2.0,33.0
test,2.0,2.0,2.0,27.0
test,2.0,2.0,2.0,17.0
test,3.0,3.0,3.0,19.0
test,2.0,2.0,3.0,27.0
test,4.0,3.0,8.0,36.0
test,2.0,2.0,2.0,23.0
test,2.0,2.0,3.0,50.0
test,2.0,2.0,2.0,51.0
test,2.0,2.0,2.0,36.0
test,3.0,3.0,3.0,23.0
test,2.0,2.0,2.0,6.0
test,3.0,3.0,3.0,23.0
test,2.0,2.0,2.0,46.0
test,3.0,3.0,3.0,28.0
test,3.0,3.0,3.0,28.0
test,3.0,3.0,3.0,25.0
test,3.0,3.0,3.0,24.0
test,2.0,2.0,2.0,29.0
test,2.0,2.0,2.0,58.0
test,2.0,2.0,2.0,23.0
test,3.0,3.0,3.0,33.0
test,3.0,3.0,3.0,21.0
test,4.0,3.0,3.0,21.0
test,3.0,3.0,3.0,39.0
test,4.0,3.0,3.0,29.0
test,5.0,3.0,3.0,26.0
test,4.0,3.0,3.0,28.0
test,3.0,3.0,5.0,41.0
test,5.0,3.0,5.0,31.0
test,3.0,3.0,3.0,27.0
test,2.0,3.0,2.0,22.0
test,2.0,2.0,2.0,19.0
test,3.0,3.0,3.0,29.0
test,3.0,3.0,5.0,51.0
test,2.0,2.0,2.0,15.0
test,2.0,2.0,3.0,38.0
test,4.0,3.0,3.0,17.0
test,2.0,2.0,2.0,23.0
test,3.0,3.0,3.0,34.0
test,2.0,2.0,2.0,28.0
test,3.0,3.0,3.0,26.0
test,4.0,3.0,3.0,19.0
test,2.0,2.0,2.0,17.0
test,3.0,3.0,3.0,42.0
test,2.0,2.0,2.0,15.0
test,5.0,3.0,3.0,24.0
test,3.0,3.0,5.0,11.0
test,2.0,2.0,2.0,32.0
test,2.0,2.0,2.0,24.0
test,3.0,3.0,3.0,24.0
test,3.0,3.0,3.0,27.0
test,3.0,3.0,3.0,16.0
test,2.0,2.0,2.0,38.0
test,2.0,2.0,2.0,33.0
test,2.0,2.0,2.0,21.0
test,2.0,2.0,2.0,30.0
test,2.0,2.0,2.0,26.0
test,3.0,3.0,3.0,30.0
test,2.0,2.0,2.0,27.0
test,2.0,2.0,2.0,39.0
test,2.0,2.0,2.0,27.0
test,2.0,2.0,2.0,24.0
test,6.0,3.0,3.0,28.0
test,3.0,3.0,3.0,52.0
test,4.0,3.0,2.0,33.0
test,3.0,3.0,3.0,21.0
test,4.0,3.0,3.0,25.0
test,2.0,2.0,2.0,29.0
test,6.0,3.0,3.0,13.0
test,3.0,3.0,3.0,25.0
test,2.0,2.0,2.0,29.0
test,3.0,3.0,3.0,31.0
test,3.0,3.0,3.0,27.0
test,2.0,2.0,2.0,41.0
test,3.0,3.0,3.0,22.0
test,3.0,3.0,3.0,35.0
test,3.0,3.0,3.0,17.0
test,3.0,3.0,3.0,40.0
test,2.0,2.0,2.0,33.0
test,3.0,3.0,3.0,30.0
test,3.0,3.0,3.0,19.0
test,3.0,3.0,3.0,30.0
test,2.0,2.0,2.0,23.0
test,2.0,2.0,3.0,27.0
test,3.0,3.0,3.0,25.0
test,2.0,2.0,2.0,14.0
test,3.0,3.0,5.0,17.0
test,3.0,2.0,2.0,29.0
test,4.0,2.0,2.0,23.0
test,3.0,3.0,3.0,35.0
test,2.0,2.0,2.0,22.0
test,3.0,3.0,3.0,27.0
test,4.0,3.0,2.0,29.0
test,2.0,2.0,2.0,25.0
test,2.0,2.0,2.0,27.0
test,2.0,2.0,2.0,23.0
test,2.0,2.0,2.0,28.0
test,3.0,3.0,3.0,29.0
test,2.0,2.0,2.0,16.0
test,3.0,3.0,7.0,33.0
test,2.0,2.0,2.0,38.0
test,2.0,2.0,2.0,25.0
test,5.0,3.0,2.0,20.0
test,2.0,2.0,2.0,27.0
test,2.0,2.0,2.0,21.0
test,3.0,3.0,3.0,46.0
test,4.0,3.0,8.0,20.0
test,2.0,2.0,2.0,19.0
test,3.0,3.0,3.0,16.0
test,2.0,2.0,2.0,15.0
test,3.0,3.0,3.0,21.0
test,3.0,3.0,3.0,38.0
test,3.0,3.0,3.0,34.0
test,2.0,2.0,2.0,27.0
test,2.0,2.0,2.0,25.0
test,2.0,2.0,2.0,22.0
test,3.0,3.0,3.0,25.0
test,3.0,3.0,5.0,17.0
test,2.0,2.0,3.0,46.0
test,2.0,2.0,2.0,50.0
test,3.0,3.0,3.0,20.0
test,3.0,3.0,3.0,21.0
test,3.0,3.0,3.0,23.0
test,2.0,2.0,3.0,25.0
test,2.0,2.0,2.0,60.0
test,2.0,2.0,2.0,21.0
test,2.0,2.0,2.0,23.0
test,2.0,2.0,2.0,19.0
test,2.0,2.0,2.0,38.0
test,3.0,3.0,3.0,31.0
test,3.0,3.0,3.0,42.0
test,2.0,2.0,2.0,15.0
test,3.0,3.0,3.0,30.0
test,4.0,3.0,3.0,25.0
test,2.0,2.0,2.0,62.0
test,2.0,2.0,2.0,40.0
test,3.0,3.0,3.0,28.0
test,2.0,2.0,2.0,21.0
test,2.0,2.0,2.0,27.0
test,3.0,3.0,5.0,38.0
test,2.0,2.0,2.0,30.0
test,3.0,3.0,5.0,38.0
test,2.0,2.0,2.0,34.0
test,4.0,3.0,2.0,17.0
test,2.0,2.0,2.0,38.0
test,3.0,3.0,3.0,27.0
test,2.0,2.0,2.0,20.0
test,3.0,3.0,3.0,19.0
test,2.0,2.0,2.0,28.0
test,3.0,3.0,3.0,19.0
test,3.0,3.0,5.0,17.0
test,2.0,2.0,2.0,31.0
test,3.0,3.0,5.0,21.0
test,3.0,3.0,5.0,15.0
test,2.0,2.0,3.0,10.0
test,5.0,3.0,5.0,24.0
test,3.0,3.0,3.0,40.0
test,5.0,3.0,3.0,22.0
test,2.0,2.0,2.0,26.0
test,3.0,3.0,3.0,26.0
test,3.0,3.0,3.0,23.0
test,2.0,2.0,2.0,32.0
test,2.0,2.0,2.0,27.0
test,2.0,2.0,2.0,17.0
test,2.0,2.0,2.0,44.0
test,2.0,2.0,2.0,30.0
test,2.0,2.0,2.0,21.0
test,3.0,3.0,3.0,23.0
test,2.0,2.0,2.0,23.0
test,2.0,2.0,3.0,30.0
test,4.0,3.0,3.0,14.0
test,3.0,3.0,3.0,28.0
test,4.0,3.0,3.0,31.0
test,4.0,3.0,3.0,38.0
test,3.0,3.0,3.0,15.0
test,6.0,3.0,3.0,16.0
test,3.0,3.0,3.0,21.0
test,5.0,3.0,3.0,27.0
test,3.0,3.0,2.0,35.0
test,2.0,2.0,2.0,24.0
test,3.0,3.0,3.0,27.0
test,3.0,3.0,7.0,24.0
test,4.0,3.0,3.0,40.0
test,3.0,3.0,3.0,52.0
test,2.0,2.0,2.0,16.0
test,3.0,3.0,5.0,16.0
test,3.0,3.0,3.0,27.0
test,2.0,2.0,2.0,30.0
test,3.0,3.0,3.0,22.0
test,4.0,3.0,2.0,34.0
test,3.0,3.0,3.0,18.0
test,3.0,3.0,3.0,13.0
test,3.0,3.0,3.0,38.0
test,2.0,2.0,3.0,38.0
test,3.0,3.0,3.0,15.0
test,2.0,2.0,2.0,29.0
test,2.0,2.0,2.0,29.0
test,3.0,3.0,8.0,25.0
test,2.0,2.0,2.0,28.0
test,4.0,3.0,3.0,23.0
test,2.0,2.0,2.0,33.0
test,2.0,2.0,2.0,30.0
test,2.0,2.0,2.0,14.0
test,2.0,2.0,2.0,13.0
test,4.0,3.0,2.0,19.0
test,2.0,2.0,2.0,24.0
test,2.0,2.0,2.0,31.0
test,2.0,2.0,2.0,24.0
test,2.0,2.0,2.0,34.0
test,3.0,3.0,5.0,33.0
test,2.0,2.0,2.0,40.0
test,3.0,3.0,3.0,31.0
test,3.0,3.0,3.0,24.0
test,2.0,2.0,2.0,29.0
test,2.0,2.0,2.0,31.0
test,3.0,3.0,5.0,25.0
test,3.0,3.0,3.0,27.0
test,2.0,2.0,2.0,40.0
test,2.0,2.0,3.0,18.0
test,3.0,3.0,3.0,37.0
test,2.0,2.0,2.0,26.0
test,3.0,3.0,5.0,25.0
test,2.0,2.0,2.0,19.0
test,4.0,3.0,3.0,50.0
test,2.0,2.0,3.0,58.0
test,2.0,2.0,2.0,15.0
test,2.0,2.0,2.0,35.0
test,3.0,3.0,3.0,24.0
test,3.0,3.0,3.0,19.0
test,3.0,3.0,3.0,26.0
test,3.0,3.0,3.0,18.0
test,3.0,3.0,3.0,15.0
test,2.0,2.0,2.0,52.0
test,2.0,2.0,2.0,21.0
test,2.0,2.0,2.0,14.0
test,2.0,2.0,3.0,23.0
test,3.0,3.0,3.0,48.0
test,2.0,2.0,1.0,29.0
test,4.0,3.0,3.0,28.0
test,2.0,2.0,2.0,48.0
test,3.0,3.0,3.0,36.0
test,3.0,3.0,3.0,37.0
test,3.0,3.0,3.0,15.0
test,2.0,2.0,2.0,22.0
test,3.0,3.0,3.0,43.0
test,3.0,3.0,3.0,25.0
test,2.0,2.0,2.0,27.0
test,5.0,3.0,5.0,24.0
test,3.0,3.0,3.0,29.0
test,4.0,3.0,5.0,36.0
test,5.0,3.0,5.0,20.0
test,3.0,3.0,3.0,31.0
test,2.0,2.0,2.0,33.0
test,3.0,3.0,3.0,21.0
test,2.0,2.0,2.0,30.0
test,3.0,3.0,3.0,22.0
test,3.0,3.0,3.0,46.0
test,2.0,2.0,2.0,22.0
test,2.0,2.0,2.0,32.0
test,4.0,3.0,2.0,39.0
test,2.0,2.0,2.0,20.0
test,2.0,2.0,1.0,19.0
test,4.0,3.0,3.0,28.0
test,3.0,3.0,3.0,43.0
test,2.0,2.0,2.0,31.0
test,3.0,3.0,3.0,33.0
test,3.0,3.0,3.0,31.0
test,3.0,3.0,3.0,26.0
test,2.0,2.0,2.0,26.0
test,4.0,3.0,3.0,38.0
test,3.0,3.0,3.0,20.0
test,3.0,3.0,8.0,24.0
test,3.0,3.0,3.0,22.0
test,3.0,3.0,3.0,40.0
test,2.0,2.0,2.0,27.0
test,3.0,3.0,3.0,22.0
test,4.0,3.0,3.0,30.0
test,3.0,3.0,3.0,36.0
test,3.0,3.0,3.0,33.0
test,3.0,3.0,5.0,27.0
test,3.0,3.0,3.0,28.0
test,3.0,3.0,3.0,38.0
test,3.0,3.0,3.0,25.0
test,4.0,3.0,5.0,36.0
test,4.0,3.0,3.0,46.0
test,3.0,3.0,5.0,23.0
test,2.0,2.0,2.0,21.0
test,3.0,3.0,3.0,27.0
test,2.0,2.0,2.0,20.0
test,3.0,3.0,3.0,16.0
test,5.0,3.0,3.0,29.0
test,3.0,3.0,3.0,28.0
test,2.0,2.0,2.0,31.0
test,2.0,2.0,2.0,18.0
test,4.0,3.0,3.0,16.0
test,4.0,3.0,3.0,37.0
test,3.0,3.0,5.0,23.0
test,4.0,3.0,2.0,29.0
test,2.0,2.0,2.0,32.0
test,2.0,2.0,2.0,21.0
test,3.0,3.0,3.0,18.0
test,3.0,3.0,5.0,35.0
test,3.0,3.0,3.0,37.0
test,2.0,2.0,2.0,15.0
test,3.0,3.0,3.0,10.0
test,2.0,2.0,2.0,40.0
test,2.0,2.0,2.0,18.0
test,3.0,3.0,3.0,23.0
test,3.0,3.0,5.0,29.0
test,2.0,2.0,2.0,40.0
test,2.0,2.0,2.0,29.0
test,2.0,2.0,2.0,25.0
test,4.0,3.0,3.0,25.0
test,2.0,2.0,2.0,26.0
test,3.0,3.0,3.0,15.0
test,2.0,2.0,2.0,27.0
test,3.0,3.0,3.0,18.0
test,3.0,3.0,3.0,38.0
test,6.0,3.0,3.0,20.0
test,3.0,3.0,3.0,17.0
test,4.0,3.0,2.0,15.0
test,3.0,3.0,3.0,33.0
test,2.0,2.0,2.0,19.0
test,5.0,3.0,5.0,23.0
test,2.0,2.0,2.0,38.0
test,3.0,3.0,3.0,25.0
test,3.0,3.0,3.0,38.0
test,3.0,3.0,5.0,28.0
test,3.0,3.0,3.0,16.0
test,3.0,3.0,3.0,21.0
test,3.0,3.0,5.0,31.0
test,2.0,2.0,2.0,24.0
test,3.0,3.0,3.0,14.0
test,3.0,3.0,3.0,52.0
test,3.0,3.0,3.0,45.0
test,2.0,2.0,2.0,14.0
test,2.0,2.0,2.0,25.0
test,2.0,2.0,2.0,27.0
test,3.0,3.0,3.0,19.0
test,2.0,2.0,2.0,28.0
test,2.0,2.0,2.0,38.0
test,2.0,2.0,2.0,36.0
test,3.0,3.0,5.0,16.0
test,2.0,2.0,2.0,36.0
test,2.0,2.0,2.0,50.0
test,3.0,3.0,5.0,28.0
test,3.0,3.0,3.0,28.0
test,4.0,3.0,3.0,18.0
test,3.0,3.0,3.0,23.0
test,3.0,3.0,5.0,19.0
test,2.0,2.0,2.0,24.0
test,3.0,3.0,3.0,36.0
test,3.0,3.0,5.0,24.0
test,3.0,3.0,3.0,44.0
test,2.0,2.0,2.0,26.0
test,2.0,2.0,2.0,31.0
test,3.0,3.0,3.0,25.0
test,2.0,2.0,2.0,26.0
test,4.0,3.0,3.0,17.0
test,3.0,3.0,3.0,25.0
test,2.0,2.0,2.0,40.0
test,2.0,2.0,2.0,28.0
test,2.0,2.0,2.0,25.0
test,3.0,3.0,3.0,25.0
test,3.0,3.0,5.0,20.0
test,2.0,2.0,2.0,23.0
test,3.0,3.0,5.0,24.0
test,2.0,2.0,2.0,27.0
test,4.0,3.0,3.0,23.0
test,3.0,3.0,3.0,21.0
test,4.0,3.0,3.0,22.0
test,3.0,3.0,3.0,30.0
test,3.0,3.0,5.0,24.0
test,4.0,3.0,3.0,18.0
test,2.0,2.0,2.0,30.0
test,3.0,3.0,3.0,34.0
test,3.0,3.0,3.0,28.0
test,3.0,3.0,3.0,29.0
test,2.0,2.0,2.0,32.0
test,3.0,3.0,3.0,33.0
test,2.0,2.0,2.0,22.0
test,3.0,3.0,3.0,45.0
test,3.0,3.0,3.0,23.0
test,2.0,2.0,2.0,38.0
test,2.0,2.0,2.0,24.0
test,2.0,2.0,2.0,14.0
test,3.0,3.0,3.0,26.0
test,2.0,2.0,2.0,15.0
test,3.0,3.0,3.0,49.0
test,2.0,2.0,2.0,11.0
test,2.0,2.0,2.0,17.0
test,3.0,3.0,3.0,44.0
test,3.0,3.0,3.0,44.0
test,2.0,2.0,2.0,19.0
test,2.0,2.0,2.0,20.0
test,3.0,3.0,3.0,19.0
test,2.0,2.0,2.0,17.0
test,3.0,3.0,3.0,25.0
test,2.0,2.0,2.0,32.0
test,3.0,3.0,3.0,27.0
test,3.0,3.0,3.0,33.0
test,3.0,3.0,2.0,21.0
test,2.0,2.0,2.0,33.0
test,3.0,3.0,3.0,20.0
test,2.0,2.0,2.0,32.0
test,3.0,3.0,3.0,34.0
test,3.0,3.0,3.0,26.0
test,3.0,3.0,3.0,17.0
test,3.0,3.0,3.0,21.0
test,5.0,3.0,3.0,31.0
test,3.0,3.0,5.0,32.0
test,3.0,3.0,5.0,26.0
test,2.0,2.0,2.0,41.0
test,4.0,3.0,3.0,48.0
test,3.0,3.0,3.0,42.0
test,2.0,2.0,2.0,38.0
test,3.0,3.0,3.0,37.0
test,3.0,3.0,3.0,38.0
test,3.0,3.0,3.0,25.0
test,3.0,3.0,3.0,19.0
test,3.0,3.0,3.0,18.0
test,2.0,2.0,2.0,21.0
test,2.0,2.0,2.0,42.0
test,2.0,2.0,2.0,33.0
test,3.0,3.0,3.0,33.0
test,2.0,2.0,3.0,16.0
test,2.0,2.0,3.0,32.0
test,4.0,3.0,3.0,36.0
test,3.0,3.0,3.0,17.0
test,3.0,3.0,5.0,24.0
test,3.0,3.0,3.0,25.0
test,2.0,2.0,2.0,23.0
test,2.0,2.0,2.0,22.0
test,2.0,2.0,2.0,42.0
test,3.0,3.0,3.0,21.0
test,2.0,2.0,2.0,31.0
test,3.0,3.0,3.0,20.0
test,3.0,3.0,5.0,36.0
test,2.0,2.0,2.0,28.0
test,4.0,3.0,3.0,21.0
test,2.0,2.0,2.0,26.0
test,2.0,2.0,3.0,15.0
test,2.0,2.0,2.0,21.0
test,3.0,3.0,3.0,15.0
test,2.0,2.0,2.0,17.0
test,2.0,2.0,2.0,36.0
test,3.0,3.0,3.0,29.0
test,5.0,3.0,3.0,36.0
test,2.0,2.0,2.0,21.0
test,3.0,3.0,3.0,26.0
test,3.0,3.0,5.0,16.0
test,2.0,2.0,2.0,26.0
test,2.0,2.0,2.0,28.0
test,3.0,3.0,3.0,33.0
test,3.0,3.0,5.0,31.0
test,3.0,3.0,3.0,17.0
test,4.0,3.0,3.0,15.0
test,4.0,3.0,3.0,14.0
test,2.0,2.0,2.0,16.0
test,2.0,2.0,2.0,13.0
test,3.0,3.0,5.0,29.0
test,2.0,2.0,3.0,23.0
test,2.0,2.0,3.0,20.0
test,2.0,2.0,2.0,30.0
test,2.0,2.0,2.0,35.0
test,4.0,3.0,3.0,16.0
test,2.0,2.0,2.0,25.0
test,3.0,3.0,5.0,20.0
test,4.0,3.0,3.0,23.0
test,3.0,3.0,3.0,17.0
test,3.0,3.0,5.0,16.0
test,3.0,3.0,3.0,31.0
test,2.0,2.0,2.0,19.0
test,4.0,3.0,3.0,27.0
test,3.0,3.0,3.0,44.0
test,2.0,2.0,2.0,28.0
test,3.0,3.0,3.0,26.0
test,2.0,2.0,2.0,25.0
test,4.0,3.0,5.0,13.0
test,3.0,3.0,2.0,22.0
test,3.0,3.0,3.0,23.0
test,4.0,3.0,2.0,32.0
test,3.0,3.0,3.0,26.0
test,2.0,2.0,2.0,23.0
test,4.0,3.0,5.0,15.0
test,3.0,3.0,3.0,19.0
test,2.0,2.0,2.0,30.0
test,3.0,2.0,2.0,19.0
test,3.0,3.0,3.0,24.0
test,2.0,2.0,3.0,37.0
test,3.0,3.0,3.0,38.0
test,2.0,2.0,2.0,6.0
test,2.0,2.0,2.0,36.0
test,4.0,3.0,3.0,22.0
test,3.0,3.0,3.0,28.0
test,3.0,3.0,3.0,23.0
test,2.0,2.0,2.0,23.0
test,3.0,3.0,3.0,24.0
test,2.0,2.0,2.0,23.0
test,2.0,2.0,2.0,40.0
test,3.0,3.0,3.0,18.0
test,3.0,3.0,3.0,28.0
test,2.0,2.0,2.0,28.0
test,2.0,2.0,3.0,19.0
test,3.0,3.0,3.0,30.0
test,2.0,2.0,2.0,29.0
test,2.0,2.0,2.0,28.0
test,4.0,3.0,3.0,31.0
test,3.0,3.0,3.0,23.0
test,4.0,3.0,3.0,20.0
test,4.0,3.0,2.0,17.0
test,3.0,3.0,3.0,43.0
test,3.0,3.0,3.0,21.0
test,3.0,3.0,3.0,21.0
test,3.0,3.0,5.0,36.0
test,2.0,2.0,3.0,40.0
test,3.0,3.0,3.0,21.0
test,2.0,2.0,2.0,15.0
test,4.0,3.0,3.0,22.0
test,3.0,3.0,3.0,36.0
test,3.0,3.0,3.0,15.0
test,2.0,2.0,2.0,42.0
test,3.0,3.0,5.0,27.0
test,3.0,3.0,3.0,22.0
test,2.0,2.0,2.0,19.0
test,2.0,2.0,2.0,23.0
test,3.0,3.0,3.0,19.0
test,4.0,3.0,2.0,22.0
test,3.0,3.0,3.0,18.0
test,2.0,2.0,2.0,30.0
test,3.0,3.0,3.0,28.0
test,5.0,3.0,3.0,21.0
test,2.0,2.0,2.0,43.0
test,3.0,3.0,3.0,21.0
test,3.0,3.0,3.0,23.0
test,4.0,3.0,3.0,25.0
test,4.0,3.0,5.0,13.0
test,3.0,3.0,3.0,26.0
test,2.0,2.0,2.0,26.0
test,2.0,2.0,2.0,42.0
test,2.0,2.0,2.0,42.0
test,3.0,3.0,3.0,22.0
test,5.0,3.0,3.0,12.0
test,3.0,3.0,3.0,46.0
test,2.0,2.0,2.0,17.0
test,2.0,2.0,2.0,25.0
test,3.0,3.0,5.0,29.0
test,3.0,3.0,3.0,28.0
test,3.0,3.0,3.0,17.0
test,3.0,3.0,3.0,37.0
test,2.0,2.0,2.0,26.0
test,3.0,3.0,3.0,14.0
test,4.0,3.0,3.0,36.0
test,3.0,3.0,3.0,38.0
test,2.0,2.0,2.0,44.0
test,5.0,3.0,3.0,36.0
test,2.0,2.0,2.0,26.0
test,3.0,3.0,3.0,30.0
test,2.0,2.0,2.0,17.0
test,3.0,3.0,3.0,42.0
test,3.0,3.0,3.0,29.0
test,3.0,3.0,3.0,30.0
test,3.0,3.0,5.0,40.0
test,2.0,2.0,2.0,26.0
test,3.0,3.0,3.0,18.0
test,3.0,2.0,2.0,48.0
test,2.0,2.0,2.0,32.0
test,2.0,2.0,2.0,21.0
test,2.0,2.0,2.0,44.0
test,4.0,3.0,3.0,38.0
test,2.0,2.0,2.0,32.0
test,3.0,3.0,5.0,24.0
test,2.0,2.0,2.0,22.0
test,2.0,2.0,2.0,42.0
test,2.0,2.0,2.0,33.0
test,2.0,3.0,3.0,22.0
test,3.0,3.0,3.0,31.0
test,3.0,3.0,3.0,19.0
test,3.0,3.0,3.0,19.0
test,3.0,3.0,7.0,15.0
test,3.0,3.0,3.0,26.0
test,3.0,3.0,3.0,32.0
test,2.0,2.0,2.0,44.0
test,2.0,2.0,2.0,31.0
test,2.0,2.0,2.0,19.0
test,2.0,2.0,2.0,28.0
test,4.0,3.0,3.0,33.0
test,4.0,3.0,5.0,19.0
test,2.0,2.0,2.0,23.0
test,3.0,3.0,5.0,44.0
test,3.0,3.0,3.0,17.0
test,3.0,3.0,5.0,25.0
test,2.0,2.0,2.0,21.0
test,3.0,3.0,5.0,25.0
test,3.0,3.0,5.0,27.0
test,2.0,2.0,2.0,27.0
test,3.0,3.0,3.0,38.0
test,2.0,2.0,2.0,16.0
test,4.0,3.0,3.0,30.0
test,6.0,3.0,3.0,17.0
test,2.0,2.0,3.0,30.0
test,2.0,2.0,2.0,26.0
test,3.0,3.0,3.0,27.0
test,2.0,2.0,3.0,35.0
test,3.0,3.0,3.0,30.0
